Change,Close,Date,Momentum
0.0,20.879999,2010-01-04,0
0.00047883144055720783,20.870001,2010-01-05,0
0.003354192460268631,20.799999,2010-01-06,0
0.009615337000737273,20.6,2010-01-07,0
0.011165048543689169,20.83,2010-01-08,1
0.005760969755160924,20.950001,2010-01-11,1
0.016229116170447908,20.610001,2010-01-12,0
0.01698194968549489,20.959999,2010-01-13,1
0.02480920919891268,21.48,2010-01-14,1
0.03165740223463691,20.799999,2010-01-15,0
0.01201923134707843,21.049999,2010-01-19,1
0.00142522572091327,21.08,2010-01-20,1
0.011385199240986644,20.84,2010-01-21,0
0.044625719769673694,19.91,2010-01-22,0
0.020592667001506786,20.32,2010-01-25,1
0.015748031496063006,20.0,2010-01-26,0
0.011999999999999922,20.24,2010-01-27,1
0.015810276679841737,19.92,2010-01-28,0
0.026104417670682886,19.4,2010-01-29,0
0.010824793814433088,19.610001,2010-02-01,1
0.015298265410593282,19.91,2010-02-02,1
0.011551983927674557,19.68,2010-02-03,0
0.03353658536585367,19.02,2010-02-04,0
0.023659253417455405,19.469999,2010-02-05,1
0.006163277152710689,19.35,2010-02-08,0
0.0155038759689921,19.65,2010-02-09,1
0.002035674300254462,19.690001,2010-02-10,1
0.018791162072566807,20.059999,2010-02-11,1
0.01844471677192,20.43,2010-02-12,1
0.014194762604013787,20.719999,2010-02-16,1
0.0028957047729587845,20.66,2010-02-17,0
0.008712487899322349,20.84,2010-02-18,1
0.0009596928982725324,20.82,2010-02-19,0
0.002401585014409135,20.870001,2010-02-22,1
0.02299961557261061,20.389999,2010-02-23,0
0.015203629975656241,20.700001,2010-02-24,1
0.003381738967065692,20.629999,2010-02-25,0
0.004847213031857292,20.530001,2010-02-26,0
0.016561129246900664,20.870001,2010-03-01,1
0.00814566324170268,20.700001,2010-03-02,0
0.008695700063009695,20.52,2010-03-03,0
0.0004873781676412787,20.530001,2010-03-04,1
0.012664392953512354,20.790001,2010-03-05,1
0.000962049015774487,20.77,2010-03-08,0
0.008184930187770783,20.940001,2010-03-09,1
0.011938872400244872,21.190001,2010-03-10,1
0.002831476978222004,21.25,2010-03-11,1
0.0009411764705882153,21.27,2010-03-12,1
0.004701457451809961,21.17,2010-03-15,0
0.03967879074161548,22.01,2010-03-16,1
0.010449795547478276,22.24,2010-03-17,1
0.0017985161870502752,22.200001,2010-03-18,0
0.009459504078400802,21.99,2010-03-19,0
0.01136880400181901,22.24,2010-03-22,1
0.019334532374100866,22.67,2010-03-23,1
0.010586678429642787,22.43,2010-03-24,0
0.0035666518056174006,22.35,2010-03-25,0
0.0049217002237137795,22.24,2010-03-26,0
0.0040467625899280515,22.33,2010-03-29,1
0.0004478280340350006,22.34,2010-03-30,1
0.0022380931065353483,22.290001,2010-03-31,0
0.004486226806360366,22.389999,2010-04-01,1
0.008932604239955542,22.59,2010-04-05,1
0.008410801239486555,22.4,2010-04-06,0
0.002232187500000078,22.450001,2010-04-07,1
0.0062361689872530105,22.309999,2010-04-08,0
0.010757508326199317,22.549999,2010-04-09,1
0.00044337030790996966,22.540001,2010-04-12,0
0.010204036814372786,22.77,2010-04-13,1
0.03293807641633729,23.52,2010-04-14,1
0.029761862244898036,24.219999,2010-04-15,1
0.01238641669638383,23.92,2010-04-16,0
0.003344481605351099,24.0,2010-04-19,1
0.005000041666666603,24.120001,2010-04-20,1
0.013267080710319987,23.799999,2010-04-21,0
0.007983235629547664,23.99,2010-04-22,1
0.0020842434347645576,24.040001,2010-04-23,1
0.009151455526145772,23.82,2010-04-26,0
0.019731318219983158,23.35,2010-04-27,0
0.0038543897216274025,23.26,2010-04-28,0
0.009888220120378197,23.49,2010-04-29,1
0.02767134951042991,22.84,2010-04-30,0
0.018388791593695348,23.26,2010-05-03,1
0.030094625967325893,22.559999,2010-05-04,0
0.01728719048258821,22.17,2010-05-05,0
0.029769959404600817,21.51,2010-05-06,0
0.009298047419804755,21.309999,2010-05-07,0
0.05818864655976748,22.549999,2010-05-10,1
0.011973304300368309,22.280001,2010-05-11,0
0.03635542924796104,23.09,2010-05-12,1
0.02555218709398007,22.5,2010-05-13,0
0.027111155555555575,21.889999,2010-05-14,0
0.005938830787520824,22.02,2010-05-17,1
0.026793823796548585,21.43,2010-05-18,0
0.007932804479701433,21.6,2010-05-19,1
0.03749995370370376,20.790001,2010-05-20,0
0.005771957394326242,20.91,2010-05-21,1
0.01147776183644182,20.67,2010-05-24,0
0.008708272859216241,20.85,2010-05-25,1
0.0071941966426859036,20.700001,2010-05-26,0
0.05120767868561945,21.76,2010-05-27,1
0.015624999999999993,21.42,2010-05-28,0
0.011204481792717179,21.18,2010-06-01,0
0.029744995278564758,21.809999,2010-06-02,1
0.004126593495029382,21.9,2010-06-03,1
0.04337894977168942,20.950001,2010-06-04,0
0.030549020021526447,20.309999,2010-06-07,0
0.0064007388675893844,20.18,2010-06-08,0
0.012388503468780971,19.93,2010-06-09,0
0.031108830908178623,20.549999,2010-06-10,1
0.004379562256912999,20.639999,2010-06-11,1
0.012112403687616458,20.889999,2010-06-14,1
0.028243227776123918,21.48,2010-06-15,1
0.00046554934823081983,21.49,2010-06-16,1
0.0013959981386692014,21.52,2010-06-17,1
0.005576208178438708,21.4,2010-06-18,0
0.009813037383177563,21.190001,2010-06-21,0
0.009910381788089503,20.98,2010-06-22,0
0.0081030028598665,20.809999,2010-06-23,0
0.023546325014239596,20.32,2010-06-24,0
0.014271604330708744,20.030001,2010-06-25,0
0.01647528624686548,20.360001,2010-06-28,1
0.027996069351863013,19.790001,2010-06-29,0
0.017180393270318676,19.450001,2010-06-30,0
0.010282827234816097,19.25,2010-07-01,0
0.0025973506493506327,19.200001,2010-07-02,0
0.014583280490454147,19.48,2010-07-06,1
0.03388085215605745,20.139999,2010-07-07,1
0.0019860477649476607,20.1,2010-07-08,0
0.006965174129353085,20.24,2010-07-09,1
0.01630434782608705,20.57,2010-07-12,1
0.021390374331550863,21.01,2010-07-13,1
0.01665878153260347,21.360001,2010-07-14,1
0.007022424764867806,21.51,2010-07-15,1
0.02278010227801032,21.02,2010-07-16,0
0.02711703139866795,21.59,2010-07-19,1
0.002779064381658116,21.65,2010-07-20,1
0.01801385681293289,21.26,2010-07-21,0
0.02445912511759158,21.780001,2010-07-22,1
0.004132231215232721,21.690001,2010-07-23,0
0.000921991658737179,21.709999,2010-07-26,1
0.0059879781661897604,21.58,2010-07-27,0
0.011584800741427249,21.33,2010-07-28,0
0.01406465072667603,21.030001,2010-07-29,0
0.020447027082880178,20.6,2010-07-30,0
0.026699029126213452,21.15,2010-08-02,1
0.013238723404255325,20.870001,2010-08-03,0
0.006708241173538902,20.73,2010-08-04,0
0.00289435600578865,20.67,2010-08-05,0
0.0009675858732464018,20.65,2010-08-06,0
0.0,20.65,2010-08-09,0
0.04019370460048418,19.82,2010-08-10,0
0.01967709384460144,19.43,2010-08-11,0
0.0010293875450334844,19.450001,2010-08-12,1
0.015424215145284657,19.15,2010-08-13,0
0.01671013054830302,19.469999,2010-08-16,1
0.003081766979032573,19.530001,2010-08-17,1
0.003072145260002867,19.59,2010-08-18,1
0.03522205206738138,18.9,2010-08-19,0
0.0005291005291006119,18.91,2010-08-20,1
0.011105182443151762,18.700001,2010-08-23,0
0.015508074037001397,18.41,2010-08-24,0
0.0038022813688213084,18.48,2010-08-25,1
0.01623376623376627,18.18,2010-08-26,0
0.010451100110010932,18.370001,2010-08-27,1
0.022319106025089422,17.959999,2010-08-30,0
0.016146938538248144,17.67,2010-08-31,0
0.0265986983588001,18.139999,2010-09-01,1
0.007717861505946008,18.280001,2010-09-02,1
0.008205634124418326,18.43,2010-09-03,1
0.0168203472599024,18.120001,2010-09-07,0
0.012141334870787253,17.9,2010-09-08,0
0.00558659217877103,18.0,2010-09-09,1
0.0016667222222225399,17.969998999999994,2010-09-10,0
0.032832500435865754,18.559999,2010-09-13,1
0.009698330263918505,18.74,2010-09-14,1
0.0010672892209176654,18.719999,2010-09-15,0
0.013354701568093031,18.969999,2010-09-16,1
0.008434370502602564,18.809999,2010-09-17,0
0.0063796388293268095,18.93,2010-09-20,1
0.011093449550977276,19.139999,2010-09-21,1
0.006792006624451652,19.01,2010-09-22,0
0.001578116780641827,18.98,2010-09-23,0
0.023182297154899962,19.42,2010-09-24,1
0.009268795056642803,19.24,2010-09-27,0
0.014033264033264197,19.51,2010-09-28,1
0.013839056893900723,19.24,2010-09-29,0
0.0020789501039500066,19.200001,2010-09-30,0
0.006249947591148561,19.32,2010-10-01,1
0.023291873706004235,18.870001,2010-10-04,0
0.014838313999029473,19.15,2010-10-05,1
0.008355039164491002,19.309999,2010-10-06,1
0.004660849542249967,19.4,2010-10-07,1
0.00618556701030933,19.52,2010-10-08,1
0.0020491290983607417,19.559999,2010-10-11,1
0.01073624799265063,19.77,2010-10-12,1
0.02680829539706632,19.24,2010-10-13,0
0.0041580041580042545,19.32,2010-10-14,1
0.0,19.32,2010-10-15,0
0.006728726708074614,19.190001,2010-10-18,0
0.001042105208853354,19.209999,2010-10-19,1
0.02238417607413721,19.639999,2010-10-20,1
0.006110030860999638,19.76,2010-10-21,1
0.00404858299595133,19.84,2010-10-22,1
0.001512147177419285,19.870001,2010-10-25,1
0.00855561104400557,20.040001,2010-10-26,1
0.00748502956661522,20.190001,2010-10-27,1
0.013868151863885627,20.469999,2010-10-28,1
0.02051783197449114,20.049999,2010-10-29,0
0.025935213263601688,20.57,2010-11-01,1
0.011181332036947031,20.34,2010-11-02,0
0.006882989183874168,20.48,2010-11-03,1
0.023925732421875047,20.969999,2010-11-04,1
0.012875584781858932,21.24,2010-11-05,1
0.0004708097928435975,21.23,2010-11-08,0
0.003297220913801238,21.16,2010-11-09,0
0.00567103024574669,21.040001,2010-11-10,0
0.008079752467692356,21.209999,2010-11-11,1
0.01508731801448924,21.530001,2010-11-12,1
0.010682860627828068,21.299999,2010-11-15,0
