Change,Close,Date,Momentum
0.0,311.349976,2010-01-04,0
0.004403706779152049,309.978882,2010-01-05,0
0.025208746317112094,302.164703,2010-01-06,0
0.02327948939820398,295.130463,2010-01-07,0
0.013331111129656568,299.06488,2010-01-08,1
0.001511568325909832,298.612823,2010-01-11,0
0.017684002806537168,293.332153,2010-01-12,0
0.005741106055973382,291.648102,2010-01-13,0
0.004701192946560056,293.019196,2010-01-14,1
0.016699209699558407,288.126007,2010-01-15,0
0.013138001804883866,291.911407,2010-01-19,1
0.012269907629885814,288.329681,2010-01-20,0
0.0044279277650919255,289.606384,2010-01-21,1
0.056554274715159496,273.227905,2010-01-22,0
0.018199663756891787,268.25524900000005,2010-01-25,0
0.004481474284217805,269.457428,2010-01-26,1
0.0005899484797278031,269.29846200000003,2010-01-27,0
0.014406918521502846,265.418701,2010-01-28,0
0.008141664441346256,263.257751,2010-01-29,0
0.005812022605936461,264.787811,2010-02-01,1
0.0035645409674841433,263.843964,2010-02-02,0
0.01826319589407008,268.662598,2010-02-03,1
0.02596059165630499,261.687958,2010-02-04,0
0.00856152502057437,263.928406,2010-02-05,1
0.0041031847098716235,265.011353,2010-02-08,1
0.005567316204751541,266.486755,2010-02-09,1
0.003709587742925598,265.498199,2010-02-10,0
0.0036485708891757247,266.466888,2010-02-11,1
0.006114808531107215,264.837494,2010-02-12,0
0.015343628043845,268.901062,2010-02-16,1
0.00570854569551701,267.366028,2010-02-17,0
0.009308699458257517,269.85485800000004,2010-02-18,1
0.004528526960963722,268.632813,2010-02-19,0
0.0037724244804003063,269.64621,2010-02-22,1
0.014240982656496317,265.80618300000003,2010-02-23,0
0.0067280639592947646,264.017822,2010-02-24,0
0.009483159057345678,261.51409900000004,2010-02-25,0
0.0007028569423323701,261.697906,2010-02-26,1
0.011180697028580808,264.623871,2010-03-01,1
0.015712713234400554,268.78183,2010-03-02,1
0.007873452606524787,270.898071,2010-03-03,1
0.016999168665176537,275.503113,2010-03-04,1
0.017346192382225675,280.28204300000004,2010-03-05,1
0.003066214984026065,279.422638,2010-03-08,0
0.004071266408987272,278.285034,2010-03-09,0
0.02902582968223864,286.362488,2010-03-10,1
0.008135960880463223,288.6923220000001,2010-03-11,1
0.0027532114276322918,287.897491,2010-03-12,0
0.02822926997998745,279.770355,2010-03-15,0
