Change,Close,Date,Momentum
0.005496347062948325,93.889999,2014-09-19,0
0.005496347062948325,89.889999,2014-09-22,-1
0.005496347062948325,87.16999799999998,2014-09-23,-1
0.005496347062948325,90.57,2014-09-24,1
0.005496347062948325,88.91999799999998,2014-09-25,-1
0.005496347062948325,90.459999,2014-09-26,1
0.005496347062948325,88.75,2014-09-29,-1
0.005496347062948325,88.849998,2014-09-30,1
0.005496347062948325,86.099998,2014-10-01,-1
0.005496347062948325,87.059998,2014-10-02,1
0.005496347062948325,88.099998,2014-10-03,1
0.005496347062948325,88.309998,2014-10-06,1
0.005496347062948325,87.66999799999998,2014-10-07,-1
0.005496347062948325,88.300003,2014-10-08,1
0.005496347062948325,88.790001,2014-10-09,1
0.005496347062948325,85.879997,2014-10-10,-1
0.005496347062948325,85.120003,2014-10-13,-1
0.005496347062948325,84.949997,2014-10-14,-1
0.005496347062948325,85.599998,2014-10-15,1
0.005496347062948325,88.849998,2014-10-16,1
0.005496347062948325,87.910004,2014-10-17,-1
0.005496347062948325,88.260002,2014-10-20,1
0.005496347062948325,90.900002,2014-10-21,1
0.005496347062948325,91.629997,2014-10-22,1
0.005496347062948325,94.449997,2014-10-23,1
0.005496347062948325,95.760002,2014-10-24,1
0.005496347062948325,97.790001,2014-10-27,1
0.005496347062948325,99.68,2014-10-28,1
0.005496347062948325,98.309998,2014-10-29,-1
0.005496347062948325,98.730003,2014-10-30,1
0.005496347062948325,98.599998,2014-10-31,-1
0.005496347062948325,101.800003,2014-11-03,1
0.005496347062948325,106.07,2014-11-04,1
0.005496347062948325,108.669998,2014-11-05,1
0.005496347062948325,111.57,2014-11-06,1
0.005496347062948325,114.559998,2014-11-07,1
0.005496347062948325,119.150002,2014-11-10,1
0.005496347062948325,114.540001,2014-11-11,-1
0.005496347062948325,118.199997,2014-11-12,1
0.005496347062948325,114.839996,2014-11-13,-1
0.005496347062948325,115.099998,2014-11-14,1
0.005496347062948325,114.25,2014-11-17,-1
0.005496347062948325,110.809998,2014-11-18,-1
0.005496347062948325,108.82,2014-11-19,-1
0.005496347062948325,109.82,2014-11-20,1
0.005496347062948325,110.730003,2014-11-21,1
0.005496347062948325,113.919998,2014-11-24,1
0.005496347062948325,113.470001,2014-11-25,-1
0.005496347062948325,112.669998,2014-11-26,-1
0.005496347062948325,111.639999,2014-11-28,-1
0.005496347062948325,105.989998,2014-12-01,-1
0.005496347062948325,109.889999,2014-12-02,1
0.005496347062948325,110.639999,2014-12-03,1
0.005496347062948325,109.169998,2014-12-04,-1
0.005496347062948325,107.900002,2014-12-05,-1
0.005496347062948325,105.07,2014-12-08,-1
0.005496347062948325,107.480003,2014-12-09,1
0.005496347062948325,103.879997,2014-12-10,-1
0.005496347062948325,104.970001,2014-12-11,1
0.005496347062948325,105.110001,2014-12-12,1
0.005496347062948325,104.699997,2014-12-15,-1
0.005496347062948325,105.769997,2014-12-16,1
0.005496347062948325,109.019997,2014-12-17,1
0.005496347062948325,109.25,2014-12-18,1
0.005496347062948325,110.650002,2014-12-19,1
0.005496347062948325,108.769997,2014-12-22,-1
0.005496347062948325,105.519997,2014-12-23,-1
0.005496347062948325,105.949997,2014-12-24,1
0.005496347062948325,105.949997,2014-12-26,-1
0.005496347062948325,105.980003,2014-12-29,1
0.005496347062948325,105.75,2014-12-30,-1
0.005496347062948325,103.940002,2014-12-31,-1
0.005496347062948325,103.599998,2015-01-02,-1
0.005496347062948325,101.0,2015-01-05,-1
0.005496347062948325,103.32,2015-01-06,1
0.005496347062948325,102.129997,2015-01-07,-1
0.005496347062948325,105.029999,2015-01-08,1
0.005496347062948325,103.019997,2015-01-09,-1
0.005496347062948325,101.620003,2015-01-12,-1
0.005496347062948325,100.769997,2015-01-13,-1
0.005496347062948325,99.580002,2015-01-14,-1
0.005496347062948325,96.309998,2015-01-15,-1
0.005496347062948325,96.889999,2015-01-16,1
0.005496347062948325,100.040001,2015-01-20,1
0.005496347062948325,103.290001,2015-01-21,1
0.005496347062948325,104.0,2015-01-22,1
0.005496347062948325,103.110001,2015-01-23,-1
0.005496347062948325,103.989998,2015-01-26,1
0.005496347062948325,102.940002,2015-01-27,-1
0.005496347062948325,98.449997,2015-01-28,-1
0.005496347062948325,89.809998,2015-01-29,-1
0.005496347062948325,89.08000200000002,2015-01-30,-1
0.005496347062948325,90.129997,2015-02-02,1
0.005496347062948325,90.610001,2015-02-03,1
0.005496347062948325,90.0,2015-02-04,-1
0.005496347062948325,87.0,2015-02-05,-1
0.005496347062948325,85.68,2015-02-06,-1
0.005496347062948325,86.0,2015-02-09,1
