Change,Close,Date,Momentum
0.0,30.950001,2010-01-04,0
0.0003230371462669584,30.959999,2010-01-05,1
0.006136918802872062,30.77,2010-01-06,0
0.010399707507312294,30.450001,2010-01-07,0
0.006896518656928774,30.66,2010-01-08,1
0.012720156555773013,30.27,2010-01-11,0
0.006607201850016495,30.07,2010-01-12,0
0.009311606252078521,30.35,2010-01-13,1
0.020098813838550195,30.959999,2010-01-14,1
0.0032299096650487413,30.860001,2010-01-15,0
0.007777025023427606,31.1,2010-01-19,1
0.01639871382636661,30.59,2010-01-20,0
0.018960444589735153,30.01,2010-01-21,0
0.03498837054315234,28.959999,2010-01-22,0
0.01243097418615244,29.32,2010-01-25,1
0.006139154160982255,29.5,2010-01-26,1
0.005762711864406837,29.67,2010-01-27,1
0.01718907987866537,29.16,2010-01-28,0
0.03360768175582992,28.18,2010-01-29,0
0.008161816891412365,28.41,2010-02-01,1
0.0017599084829285352,28.459999,2010-02-02,1
0.005973296063713906,28.629999,2010-02-03,1
0.0275933994968006,27.84,2010-02-04,0
0.0064655172413793,28.02,2010-02-05,1
0.010706673804425346,27.719999,2010-02-08,0
0.010461796914206244,28.01,2010-02-09,1
0.0007140307033203544,27.99,2010-02-10,0
0.004644551625580566,28.120001,2010-02-11,1
0.006756792078350167,27.93,2010-02-12,0
0.015037593984962468,28.35,2010-02-16,1
0.00846560846560841,28.59,2010-02-17,1
0.013291325638335136,28.969999,2010-02-18,1
0.006903659195846082,28.77,2010-02-19,0
0.0013903371567604848,28.73,2010-02-22,0
0.013922728854855626,28.33,2010-02-23,0
0.010589445817155074,28.629999,2010-02-24,1
0.0010478170117994103,28.6,2010-02-25,0
0.0024475524475524573,28.67,2010-02-26,1
0.012207882804325004,29.02,2010-03-01,1
0.019297070985527215,28.459999,2010-03-02,0
0.0,28.459999,2010-03-03,0
0.005973296063713906,28.629999,2010-03-04,1
0.0013971009918652695,28.59,2010-03-05,0
0.0013990556138510555,28.629999,2010-03-08,1
0.00593782766111861,28.799999,2010-03-09,1
0.005902777982735406,28.969999,2010-03-10,1
0.007248912918498835,29.18,2010-03-11,1
0.0030843043180260404,29.27,2010-03-12,1
0.000683327639221066,29.290001,2010-03-15,1
0.0027313075202694014,29.370001,2010-03-16,1
0.00885250225221317,29.629999,2010-03-17,1
0.0006749240862276461,29.610001,2010-03-18,0
0.0006754812335197355,29.59,2010-03-19,0
0.0003379520108145172,29.6,2010-03-22,1
0.009459425675675679,29.879999,2010-03-23,1
0.007697423283046393,29.65,2010-03-24,0
0.012141652613828095,30.01,2010-03-25,1
0.011662779073642167,29.66,2010-03-26,0
0.002360080917060023,29.59,2010-03-29,0
0.006083136194660349,29.77,2010-03-30,1
0.01612358078602618,29.290001,2010-03-31,0
0.004438408861781876,29.16,2010-04-01,0
0.0037722908093278267,29.27,2010-04-05,1
0.0017082336863683196,29.32,2010-04-06,1
0.0010231923601637495,29.35,2010-04-07,1
0.019420783645655887,29.92,2010-04-08,1
0.014037433155080152,30.34,2010-04-09,1
0.0006591957811469866,30.32,2010-04-12,0
0.004287631926121373,30.450001,2010-04-13,1
0.01215103408370988,30.82,2010-04-14,1
0.0016223556132380981,30.870001,2010-04-15,1
0.006478814173021788,30.67,2010-04-16,0
0.012063938702314916,31.040001,2010-04-19,1
0.01030927801838667,31.360001,2010-04-20,1
0.0009566645103105119,31.33,2010-04-21,0
0.0019150654324928582,31.389999,2010-04-22,1
0.013698630573387395,30.959999,2010-04-23,0
0.0048450259962863895,31.110001,2010-04-26,1
0.008357473212553064,30.85,2010-04-27,0
0.0019448946515396668,30.91,2010-04-28,1
0.0029116790682626936,31.0,2010-04-29,1
0.014838677419354834,30.540001,2010-04-30,0
0.010478061215518633,30.860001,2010-05-03,1
0.023655281151805502,30.129999,2010-05-04,0
0.009293030510887175,29.85,2010-05-05,0
0.02914572864321611,28.98,2010-05-06,0
0.02657008281573501,28.209999,2010-05-07,0
0.0258774202721524,28.940001,2010-05-10,1
0.002073324047224367,28.879999,2010-05-11,0
