Change,Close,Date,Momentum
0.0,30.572857,2010-01-04,0
0.0017288537999573287,30.625713,2010-01-05,1
0.01590630722621877,30.138571,2010-01-06,0
0.001848594613195107,30.082857,2010-01-07,0
0.006648337955400988,30.282858,2010-01-08,1
0.008821591409899198,30.015715000000004,2010-01-11,0
0.011375008058278973,29.674286,2010-01-12,0
0.014105512092186483,30.092857,2010-01-13,1
0.005791606958421896,29.918571000000004,2010-01-14,0
0.01671202812460528,29.418571000000004,2010-01-15,0
0.04423831463465706,30.719999,2010-01-19,1
0.015392448417722936,30.247143,2010-01-20,0
0.017286194600263666,29.724285,2010-01-21,0
0.04959866990913317,28.25,2010-01-22,0
0.02690265486725669,29.01,2010-01-25,1
0.014133057566356433,29.42,2010-01-26,1
0.009420258327668247,29.697144,2010-01-27,1
0.041321987057071886,28.469999,2010-01-28,0
0.0362787508352214,27.437143,2010-01-29,0
0.013901884755274981,27.818571,2010-02-01,1
0.005802922083956139,27.98,2010-02-02,1
0.017206147248034348,28.461428,2010-02-03,1
0.03603870473400011,27.435715,2010-02-04,0
0.01775576105816824,27.922857,2010-02-05,1
0.0068556380172702025,27.731428,2010-02-08,0
0.01066353308599895,28.027143,2010-02-09,1
0.0054538559281622065,27.874287,2010-02-10,0
0.0181938644744529,28.381428000000003,2010-02-11,1
0.00860721313952201,28.625713,2010-02-12,1
0.015071380056105426,29.057142,2010-02-16,1
0.004178903761422945,28.935715,2010-02-17,0
0.0018760552486779794,28.99,2010-02-18,1
0.00620907209382536,28.809999,2010-02-19,0
0.0061982299964674775,28.631428000000003,2010-02-22,0
0.016764794267334373,28.151428000000006,2010-02-23,0
0.018268558170476994,28.665714,2010-02-24,1
0.006677977740236974,28.857143,2010-02-25,1
0.012970272213018469,29.231428,2010-02-26,1
0.021356705529404944,29.855715000000004,2010-03-01,1
0.0006699219898098922,29.835714000000007,2010-03-02,0
0.0022982858730980944,29.904285,2010-03-03,1
0.006592500038037959,30.101429,2010-03-04,1
0.03910588430868186,31.278572,2010-03-05,1
0.0005936971802932825,31.297142,2010-03-08,1
0.01798435780493949,31.860001,2010-03-09,1
0.008160640045177634,32.119999,2010-03-10,1
0.0029354919967462894,32.214287,2010-03-11,1
0.004878021978260774,32.371429,2010-03-12,1
0.012180092513061395,31.977142,2010-03-15,0
0.002725165369688058,32.064285,2010-03-16,1
0.0014702339378533128,32.017143,2010-03-17,0
0.0023647956346387606,32.092857,2010-03-18,1
0.010683280706357871,31.75,2010-03-19,0
0.011248598425196871,32.107143,2010-03-22,1
0.016062251318966565,32.622856,2010-03-23,1
0.004422880694443138,32.767143,2010-03-24,1
0.01185858651149404,32.378571,2010-03-25,0
0.018751383438138782,32.985714,2010-03-26,1
0.006452975369882918,33.198570000000004,2010-03-29,1
0.014888773823691661,33.692856,2010-03-30,1
0.0036039093866070478,33.57143,2010-03-31,0
0.004127587058400668,33.709999,2010-04-01,1
0.010679353624424518,34.07,2010-04-05,1
0.004402729674200269,34.220001,2010-04-06,1
0.004425131372731277,34.371429,2010-04-07,1
0.002701575194909766,34.278572,2010-04-08,0
0.007668230753603343,34.541428,2010-04-09,1
0.0020679515623963037,34.612858,2010-04-12,1
0.0005778199534980907,34.632858,2010-04-13,1
0.013447172046846334,35.098572,2010-04-14,1
0.013146660211703272,35.560001,2010-04-15,1
0.0061064115268162555,35.342857,2010-04-16,0
0.0013338480247932674,35.295715,2010-04-19,0
0.010037649046066976,34.941429,2010-04-20,0
0.05981438251995943,37.031429,2010-04-21,1
0.02796848590423,38.067142,2010-04-22,1
0.01636206364008108,38.689999,2010-04-23,1
0.0049108039522048124,38.5,2010-04-26,0
0.027680935064934745,37.43428400000001,2010-04-27,0
0.0016790757905243542,37.371429,2010-04-28,0
0.026911333789243173,38.377144,2010-04-29,1
0.02810451449956786,37.298573,2010-04-30,0
0.020146239911108723,38.049999,2010-05-03,1
0.02879668932448595,36.954285,2010-05-04,0
0.010398929379908134,36.57,2010-05-05,0
0.03804840032813781,35.17857,2010-05-06,0
0.04219284638346591,33.694286,2010-05-07,0
0.07686763269000577,36.284286,2010-05-10,1
0.009961006260395934,36.645714,2010-05-11,1
0.02171372619455583,37.441429,2010-05-12,1
0.014231721764679506,36.908573,2010-05-13,0
0.0175724756413637,36.259998,2010-05-14,0
0.0015759515485906498,36.317142,2010-05-17,1
0.007316434756897818,36.05143,2010-05-18,0
0.01592968711643346,35.477142,2010-05-19,0
0.04260286806642999,33.965714,2010-05-20,0
0.019178987375328038,34.617142,2010-05-21,1
0.018322858657713523,35.251427,2010-05-24,1
0.006240825371409697,35.031429,2010-05-25,0
0.0045265923922202566,34.872856,2010-05-26,0
0.03785178936878587,36.192856,2010-05-27,1
0.013933357455957677,36.697144,2010-05-28,1
0.015376809704864176,37.261429,2010-06-01,1
0.011961779565673604,37.707142,2010-06-02,1
0.0031445501756669956,37.58857,2010-06-03,0
0.027211835938424776,36.565716,2010-06-04,0
0.019612469779068584,35.848572,2010-06-07,0
0.006415876202823278,35.618572,2010-06-08,0
0.024585853694527607,34.742859,2010-06-09,0
0.030057543623568658,35.787144,2010-06-10,1
0.011975529536528553,36.215714,2010-06-11,1
0.0030373555523443125,36.32571400000001,2010-06-14,1
0.021275782769197185,37.098572,2010-06-15,1
0.02911157874216839,38.17857,2010-06-16,1
0.017287184931232276,38.83857,2010-06-17,1
0.008092187740176898,39.152859,2010-06-18,1
0.014229969770534171,38.59571500000001,2010-06-21,0
0.013621045755985769,39.121429,2010-06-22,1
0.010516742627167217,38.709999,2010-06-23,0
