Change,Close,Date,Momentum
0.0,132.449997,2010-01-04,0
0.012079962523517375,130.850006,2010-01-05,0
0.006496033328420386,130.0,2010-01-06,0
0.0034615153846153553,129.550003,2010-01-07,0
0.01003475854801797,130.850006,2010-01-08,1
0.010470079764459527,129.479996,2010-01-11,0
0.007954889031661722,130.509995,2010-01-12,1
0.002145421888951905,130.229996,2010-01-13,0
0.015971758150096292,132.309998,2010-01-14,1
0.004005736588402062,131.779999,2010-01-15,0
0.017908635740693738,134.139999,2010-01-19,1
0.028999545467418626,130.25,2010-01-20,0
0.009596928982725527,129.0,2010-01-21,0
0.027131782945736434,125.5,2010-01-22,0
0.004940262948207147,126.120003,2010-01-25,1
0.0029337376403328896,125.75,2010-01-26,0
0.004612341948310086,126.330002,2010-01-27,1
0.020422717954203733,123.75,2010-01-28,0
0.010989907070707046,122.389999,2010-01-29,0
0.018628964936914523,124.669998,2010-02-01,1
0.006898219409612863,125.529999,2010-02-02,1
0.001035648857130932,125.660004,2010-02-03,1
0.021168262894532462,123.0,2010-02-04,0
0.004227617886178891,123.519997,2010-02-05,1
0.013277202395009777,121.879997,2010-02-08,0
0.010912389503915012,123.209999,2010-02-09,1
0.0032464978755498827,122.809998,2010-02-10,0
0.007491287476447995,123.730003,2010-02-11,1
0.0021821465566440146,124.0,2010-02-12,1
0.009919379032258036,125.230003,2010-02-16,1
0.00878382954282926,126.330002,2010-02-17,1
0.01171531684136283,127.809998,2010-02-18,1
0.004850919409293678,127.190002,2010-02-19,0
0.0026731975363913233,126.849998,2010-02-22,0
0.0030744896030664745,126.459999,2010-02-23,0
0.008935608168081696,127.589996,2010-02-24,1
0.0040755232878916785,127.07,2010-02-25,0
0.0007083025104273827,127.160004,2010-02-26,1
0.011088415819804498,128.570007,2010-03-01,1
0.008944613342052607,127.419998,2010-03-02,0
0.004237961140134406,126.879997,2010-03-03,0
0.0012610025518837826,126.720001,2010-03-04,0
0.004182441570530004,127.25,2010-03-05,1
0.006601147347740663,126.410004,2010-03-08,0
0.006803266931310253,125.550003,2010-03-09,0
0.0005575467807833758,125.620003,2010-03-10,1
0.015761781187029603,127.599998,2010-03-11,1
0.0026646081922352973,127.940002,2010-03-12,1
0.0008597780075070941,127.830002,2010-03-15,0
0.006571196017035182,128.669998,2010-03-16,1
0.0070723246611070325,127.760002,2010-03-17,0
0.004852872497606968,128.380005,2010-03-18,1
0.0052189279786989794,127.709999,2010-03-19,0
0.0021141962423787985,127.980003,2010-03-22,1
0.010861009278144746,129.369995,2010-03-23,1
0.006492973892439164,128.529999,2010-03-24,0
0.0055240489031669,129.240005,2010-03-25,1
0.0001546734697202082,129.259995,2010-03-26,1
0.00518334384896108,128.589996,2010-03-29,0
0.0013998600637641096,128.770004,2010-03-30,1
0.004038238594758451,128.25,2010-03-31,0
0.0,128.25,2010-04-01,0
0.008577044834308052,129.350006,2010-04-05,1
0.003247104603922566,128.929993,2010-04-06,0
0.0034902429568889858,128.479996,2010-04-07,0
0.006771443236968991,127.610001,2010-04-08,0
0.009011785839575431,128.759995,2010-04-09,1
0.003106508353001974,128.360001,2010-04-12,0
0.005219678987070065,129.029999,2010-04-13,1
0.0172053089762482,131.25,2010-04-14,1
0.0027428647619048467,130.889999,2010-04-15,0
0.0019863549697175693,130.630005,2010-04-16,0
0.012248265626262423,132.229996,2010-04-19,1
0.01920890930073088,129.690002,2010-04-20,0
0.0053974630981962375,128.990005,2010-04-21,0
0.00108535541183997,129.130005,2010-04-22,1
0.00665995482614583,129.990005,2010-04-23,1
0.005692676140754079,130.729996,2010-04-26,1
0.014610181736714778,128.820007,2010-04-27,0
0.009936336985294556,130.100006,2010-04-28,1
0.002767109787835145,130.46000700000002,2010-04-29,1
0.011191222763003673,129.0,2010-04-30,0
0.00465120930232564,129.600006,2010-05-03,1
0.01141983743426693,128.119995,2010-05-04,0
0.005151389523547769,127.459999,2010-05-05,0
0.027773427175375936,123.919998,2010-05-06,0
0.014686895007858273,122.099998,2010-05-07,0
0.03415232652174167,126.269997,2010-05-10,1
0.004910129205119087,126.889999,2010-05-11,1
0.04563002636638048,132.679993,2010-05-12,1
0.009044295020425546,131.479996,2010-05-13,0
0.0022056130880929383,131.190002,2010-05-14,0
0.005716899066744431,130.440002,2010-05-17,0
0.0037565546802122594,129.949997,2010-05-18,0
0.00838781089006093,128.860001,2010-05-19,0
0.03926740618293187,123.800003,2010-05-20,0
0.013085581266100639,125.419998,2010-05-21,1
0.007734021810461283,124.449997,2010-05-24,0
0.0005624749030729779,124.519997,2010-05-25,1
0.01035973362575657,123.230003,2010-05-26,0
0.02564307330253012,126.389999,2010-05-27,1
0.008940557076830129,125.260002,2010-05-28,0
0.007344770759304321,124.339996,2010-06-01,0
0.02469043026187649,127.410004,2010-06-02,1
0.004316733244902775,127.959999,2010-06-03,1
0.020944045177743342,125.279999,2010-06-04,0
0.009179454096260016,124.129997,2010-06-07,0
0.0033029566576079647,123.720001,2010-06-08,0
0.0014549062281369065,123.900002,2010-06-09,1
0.03050845794175214,127.68,2010-06-10,1
0.00603067825814528,128.449997,2010-06-11,1
0.0003892798845297271,128.5,2010-06-14,1
0.010038856031128258,129.78999299999998,2010-06-15,1
0.0043147625410537346,130.350006,2010-06-16,1
0.004833064603004255,130.979996,2010-06-17,1
0.006336860782924497,130.149994,2010-06-18,0
0.0038417212681546497,130.649994,2010-06-21,1
0.010332882219650072,129.300003,2010-06-22,0
0.006264485546841073,130.110001,2010-06-23,1
0.014756736494068725,128.190002,2010-06-24,0
0.008346977013074668,127.120003,2010-06-25,0
0.014631788515612315,128.979996,2010-06-28,1
0.0301597156197772,125.089996,2010-06-29,0
0.012870677524044392,123.480003,2010-06-30,0
0.007369638628855583,122.57,2010-07-01,0
0.005792600146854828,121.860001,2010-07-02,0
0.01312980458616605,123.459999,2010-07-06,1
0.028673262827419947,127.0,2010-07-07,1
0.00763780314960627,127.970001,2010-07-08,1
7.815894289162401e-05,127.959999,2010-07-09,0
0.0055486011687136405,128.669998,2010-07-12,1
0.014066977758094061,130.479996,2010-07-13,1
0.0018394007308215772,130.720001,2010-07-14,1
0.0,130.720001,2010-07-15,0
0.020578350515771438,128.029999,2010-07-16,0
0.013746731342237827,129.78999299999998,2010-07-19,1
0.024963326718108213,126.550003,2010-07-20,0
0.010114626390012808,125.269997,2010-07-21,0
0.01756209828918566,127.470001,2010-07-22,1
0.007138965975218082,128.380005,2010-07-23,1
0.00023367346028671082,128.410004,2010-07-26,1
0.0017132699411801652,128.630005,2010-07-27,1
0.0015549404666509589,128.429993,2010-07-28,0
0.003192315053696187,128.020004,2010-07-29,0
0.00296820799974348,128.399994,2010-07-30,1
0.01838007095233985,130.759995,2010-08-02,1
0.002982563589116188,130.369995,2010-08-03,0
0.006903498001975159,131.270004,2010-08-04,1
0.004266001241228021,131.830002,2010-08-05,1
0.012819562879169329,130.139999,2010-08-06,0
0.014292308393209772,132.0,2010-08-09,1
0.0012121515151514127,131.839996,2010-08-10,0
0.015245707380027574,129.830002,2010-08-11,0
0.011784633570289891,128.300003,2010-08-12,0
0.0033515197969247656,127.870003,2010-08-13,0
0.0007820911680121989,127.769997,2010-08-16,0
0.0053220632070609866,128.449997,2010-08-17,1
0.007318038318054556,129.389999,2010-08-18,1
0.0037870392131311207,128.899994,2010-08-19,0
0.010861086618824765,127.5,2010-08-20,0
0.008078423529411793,126.470001,2010-08-23,0
0.012414003222787955,124.900002,2010-08-24,0
0.002962329816455911,125.269997,2010-08-25,1
0.01987705004894348,122.779999,2010-08-26,0
0.0158820981909276,124.730003,2010-08-27,1
0.010663039910293243,123.400002,2010-08-30,0
0.0021880469661580523,123.129997,2010-08-31,0
0.021440754197370772,125.769997,2010-09-01,1
0.005804214179952631,125.040001,2010-09-02,0
0.020313507515087027,127.580002,2010-09-03,1
0.012776336216078732,125.949997,2010-09-07,0
0.0010321953401872415,126.080002,2010-09-08,1
0.0022208042160405716,126.360001,2010-09-09,1
0.012899627944763969,127.989998,2010-09-10,1
0.01265726248390137,129.610001,2010-09-13,1
0.005863706458886637,128.850006,2010-09-14,0
0.004501257066297603,129.429993,2010-09-15,1
0.001854322900256948,129.669998,2010-09-16,1
0.004010210596286121,130.190002,2010-09-17,1
0.01228966107551015,131.78999299999998,2010-09-20,1
0.0014417103732604236,131.979996,2010-09-21,1
0.004470457780586719,132.570007,2010-09-22,1
0.006788933789526098,131.669998,2010-09-23,0
