Change,Close,Date,Momentum
0.0,13.0,2010-01-04,0
0.0323076923076923,13.42,2010-01-05,1
0.034277198211624504,13.88,2010-01-06,1
0.0021613832853025474,13.91,2010-01-07,1
0.002156721782889961,13.94,2010-01-08,1
0.018651362984218062,13.68,2010-01-11,0
0.03435672514619888,14.15,2010-01-12,1
0.0,14.15,2010-01-13,0
0.06572438162544167,15.08,2010-01-14,1
0.00795755968169756,15.2,2010-01-15,1
0.02960526315789469,14.75,2010-01-19,0
0.027118644067796634,14.35,2010-01-20,0
0.052961672473867585,13.59,2010-01-21,0
0.03384841795437828,14.05,2010-01-22,1
0.007117437722419903,14.15,2010-01-25,1
0.04946996466431103,13.45,2010-01-26,0
0.02156133828996276,13.16,2010-01-27,0
0.006838905775075977,13.07,2010-01-28,0
0.048201989288446746,13.7,2010-01-29,1
0.010218978102189823,13.84,2010-02-01,1
0.008670520231213945,13.96,2010-02-02,1
0.03510028653295118,14.45,2010-02-03,1
0.02076124567474041,14.15,2010-02-04,0
0.07985865724381631,13.02,2010-02-05,0
0.02841781874039946,13.39,2010-02-08,1
0.001493651979088973,13.37,2010-02-09,0
0.023934181002243718,13.05,2010-02-10,0
0.003831417624520991,13.1,2010-02-11,1
0.0022900763358779494,13.13,2010-02-12,1
0.016755521706016668,13.35,2010-02-16,1
0.0,13.35,2010-02-17,0
0.032958801498127306,13.79,2010-02-18,1
0.0007251631617113697,13.78,2010-02-19,0
0.0014513788098693451,13.76,2010-02-22,0
0.0036337209302326097,13.81,2010-02-23,1
0.01086169442433022,13.66,2010-02-24,0
0.026354319180087807,13.3,2010-02-25,0
0.02255639097744366,13.0,2010-02-26,0
0.042307692307692366,13.55,2010-03-01,1
0.012546125461254607,13.38,2010-03-02,0
0.01943198804185363,13.12,2010-03-03,0
0.007621951219512168,13.02,2010-03-04,0
0.024577572964669763,13.34,2010-03-05,1
0.03223388305847075,13.77,2010-03-08,1
0.0065359477124182904,13.68,2010-03-09,0
0.005847953216374275,13.76,2010-03-10,1
0.021075581395348906,14.05,2010-03-11,1
0.012099644128113873,13.88,2010-03-12,0
0.021613832853025986,13.58,2010-03-15,0
0.0022091310751104092,13.61,2010-03-16,1
0.015429831006612847,13.82,2010-03-17,1
0.0021707670043414878,13.85,2010-03-18,1
0.0014440433212996083,13.87,2010-03-19,1
0.015140591204037426,13.66,2010-03-22,0
0.026354319180087807,13.3,2010-03-23,0
0.009022556390977519,13.18,2010-03-24,0
0.031866464339908945,13.6,2010-03-25,1
0.0,13.6,2010-03-26,0
0.00220588235294126,13.63,2010-03-29,1
0.005869405722670584,13.55,2010-03-30,0
0.01845018450184502,13.8,2010-03-31,1
0.01666666666666657,14.03,2010-04-01,1
0.008553100498930934,14.15,2010-04-05,1
0.0014134275618374256,14.17,2010-04-06,1
0.015525758645024746,14.39,2010-04-07,1
0.015288394718554471,14.61,2010-04-08,1
0.0020533880903490323,14.58,2010-04-09,0
0.001371742112482824,14.6,2010-04-12,1
0.0226027397260274,14.27,2010-04-13,0
0.04765241765942535,14.95,2010-04-14,1
0.006688963210702436,15.05,2010-04-15,1
0.032558139534883734,14.56,2010-04-16,0
0.004120879120879155,14.5,2010-04-19,0
0.009655172413793142,14.64,2010-04-20,1
0.007513661202185874,14.53,2010-04-21,0
0.042670337233310464,15.15,2010-04-22,1
0.03960396039603958,15.75,2010-04-23,1
0.003809523809523841,15.81,2010-04-26,1
0.03225806451612902,15.3,2010-04-27,0
0.015032679738562118,15.07,2010-04-28,0
0.0165892501658925,14.82,2010-04-29,0
0.00269905533063422,14.86,2010-04-30,1
0.021534320323014826,15.18,2010-05-03,1
0.037549407114624525,14.61,2010-05-04,0
0.02806297056810405,14.2,2010-05-05,0
0.08802816901408451,12.95,2010-05-06,0
0.009266409266409344,13.07,2010-05-07,1
0.03519510328997698,13.53,2010-05-10,1
0.019955654101995665,13.8,2010-05-11,1
0.002898550724637748,13.76,2010-05-12,0
0.017441860465116296,14.0,2010-05-13,1
0.02214285714285718,14.31,2010-05-14,1
0.04053109713487072,13.73,2010-05-17,0
0.038601602330662864,13.2,2010-05-18,0
0.011363636363636256,13.05,2010-05-19,0
0.0842911877394637,11.95,2010-05-20,0
0.009205020920502193,12.06,2010-05-21,1
0.05058043117744605,12.67,2010-05-24,1
0.04893449092344114,12.05,2010-05-25,0
0.02074688796680498,11.8,2010-05-26,0
0.02711864406779648,12.12,2010-05-27,1
0.0024752475247525694,12.15,2010-05-28,1
0.016460905349794327,11.95,2010-06-01,0
0.027615062761506284,11.62,2010-06-02,0
0.007745266781411348,11.53,2010-06-03,0
0.014744145706851687,11.7,2010-06-04,1
0.0128205128205127,11.55,2010-06-07,0
0.0380952380952382,11.11,2010-06-08,0
0.051305130513051335,10.54,2010-06-09,0
0.015180265654648802,10.38,2010-06-10,0
0.011560693641618592,10.26,2010-06-11,0
0.04775828460038989,10.75,2010-06-14,1
0.05581395348837206,11.35,2010-06-15,1
0.0017621145374448965,11.33,2010-06-16,0
0.015887025595763434,11.15,2010-06-17,0
0.023318385650224194,10.89,2010-06-18,0
0.046831955922864994,11.4,2010-06-21,1
0.02280701754385963,11.66,2010-06-22,1
0.007718696397941669,11.57,2010-06-23,0
0.004321521175453667,11.62,2010-06-24,1
0.0068846815834767705,11.7,2010-06-25,1
0.043589743589743574,11.19,2010-06-28,0
0.05987488829311885,10.52,2010-06-29,0
0.021863117870722475,10.75,2010-06-30,1
0.0083720930232558,10.66,2010-07-01,0
0.0009380863039399424,10.67,2010-07-02,1
0.06841611996251176,11.4,2010-07-06,1
0.0017543859649122432,11.42,2010-07-07,1
0.007005253940455348,11.34,2010-07-08,0
0.02204585537918871,11.59,2010-07-09,1
0.007765314926660902,11.5,2010-07-12,0
0.0008695652173912858,11.49,2010-07-13,0
0.010443864229764946,11.61,2010-07-14,1
0.01205857019810513,11.75,2010-07-15,1
0.0034042553191488637,11.79,2010-07-16,1
0.02120441051738762,12.04,2010-07-19,1
0.02657807308970102,12.36,2010-07-20,1
0.011326860841423994,12.5,2010-07-21,1
0.0040000000000000565,12.45,2010-07-22,0
0.007228915662650591,12.54,2010-07-23,1
0.02312599681020727,12.25,2010-07-26,0
0.013877551020408158,12.42,2010-07-27,1
0.010466988727858357,12.55,2010-07-28,1
0.013545816733067723,12.72,2010-07-29,1
0.0015723270440251237,12.74,2010-07-30,1
0.029827315541601177,13.12,2010-08-02,1
0.018292682926829285,13.36,2010-08-03,1
0.0022455089820358804,13.33,2010-08-04,0
0.002250562640660117,13.3,2010-08-05,0
0.04135338345864667,12.75,2010-08-06,0
0.0007843137254901793,12.76,2010-08-09,1
0.03526645768025073,12.31,2010-08-10,0
0.0430544272948823,11.78,2010-08-11,0
0.01697792869269958,11.98,2010-08-12,1
0.019198664440734592,12.21,2010-08-13,1
0.010647010647010565,12.34,2010-08-16,1
0.01458670988654779,12.52,2010-08-17,1
0.0071884984025559,12.43,2010-08-18,0
0.03218020917135964,12.03,2010-08-19,0
0.020781379883624274,11.78,2010-08-20,0
0.011884550084889542,11.64,2010-08-23,0
0.007731958762886585,11.55,2010-08-24,0
0.011255411255411322,11.42,2010-08-25,0
0.0052539404553415495,11.36,2010-08-26,0
0.011443661971831056,11.49,2010-08-27,1
0.015665796344647494,11.31,2010-08-30,0
0.008841732979663982,11.41,2010-08-31,1
0.014899211218229617,11.58,2010-09-01,1
