Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,28.015340999999996,28.302972999999998,28.015340999999996,28.207094,23.669123000000003,7026000
2010-01-05,28.082455,28.207094,27.746883,27.890698999999998,23.403624,9764800
2010-01-06,27.823586,27.948227000000003,27.392138,27.823586,23.347301,8512000
2010-01-07,27.727709,27.737296999999998,27.449665000000003,27.535953999999997,23.105944,8171900
2010-01-08,27.372963000000002,27.651007,27.190796000000002,27.574305,23.138128,7698100
2010-01-11,27.660595,28.044103999999997,27.535953999999997,27.967402000000003,23.467979,6113700
2010-01-12,27.813996999999997,27.967402000000003,27.267498,27.325024,22.928957,6784200
2010-01-13,27.67977,27.967402000000003,27.4209,27.823586,23.347301,5312500
2010-01-14,27.698946000000003,27.823586,27.440077000000002,27.603067,23.162266,6528600
2010-01-15,27.497602,27.603067,26.855225,26.999041,22.65542,8471900
2010-01-19,26.922338,27.55513,26.922338,27.545541999999998,23.113993,5764800
2010-01-20,27.315434999999997,27.545541999999998,26.874401000000002,27.440077000000002,23.025497,6390900
2010-01-21,27.497602,27.804410999999998,26.768936,26.903164,22.574966,10382000
2010-01-22,26.740173,26.970278000000004,26.059444,26.078619,21.883076000000003,9791800
2010-01-25,26.404602,26.404602,25.551294,26.279963000000002,22.052025,10903300
2010-01-26,26.193672,26.308725,25.877277,26.059444,21.866978,8742400
2010-01-27,26.049856,26.059444,25.465004,25.838926,21.681946,10676100
2010-01-28,25.973154,26.011505,25.340364,25.704698999999998,21.569305,18181200
2010-01-29,25.829338,26.730584999999998,25.714285,26.318312,22.084206,12463500
2010-02-01,26.711409000000003,26.941515000000003,26.452540999999997,26.893576,22.566921,8717300
2010-02-02,26.912752,27.363375,26.682646000000002,27.334612,22.937,9383700
2010-02-03,27.018217,27.152445,26.730584999999998,26.74976,22.446239000000002,14756400
2010-02-04,26.634708000000003,26.634708000000003,25.896452,26.423777,22.172703,14088000
2010-02-05,26.375839000000003,26.452540999999997,25.637585,25.915627999999998,21.746304000000002,22880300
2010-02-08,25.953979,26.289548999999997,25.74305,25.810163,21.657808,9182200
2010-02-09,26.069031,26.615532,25.953979,26.279963000000002,22.052025,10366000
2010-02-10,26.078619,26.442953000000003,25.877277,26.251198,22.027887,8774900
2010-02-11,26.155321,26.644295,25.810163,26.634708000000003,22.349701,14528500
2010-02-12,26.366251000000002,26.788110999999997,26.232022999999998,26.730584999999998,22.430149,11740100
2010-02-16,26.855225,27.603067,26.855225,27.516779,23.089859,10982000
2010-02-17,27.612656,27.833174,27.305849,27.756472,23.290995000000002,9861600
2010-02-18,27.593481,28.034515000000003,27.449665000000003,27.881113,23.395582,7271200
2010-02-19,27.833174,28.245445,27.612656,28.226271,23.685209,8754900
2010-02-22,28.331736,28.331736,27.766059999999996,27.813996999999997,23.339261999999998,8047800
2010-02-23,27.785234000000003,27.97699,27.286672999999997,27.305849,22.91287,10279200
2010-02-24,27.3442,27.794822999999997,27.3442,27.497602,23.247641,8550900
2010-02-25,27.267498,27.766059999999996,27.075743,27.670181,23.393547,7884600
2010-02-26,27.813996999999997,27.900288,27.574305,27.842762,23.539454,5850400
2010-03-01,27.890698999999998,28.475552,27.881113,28.379675,23.993385,6901000
2010-03-02,28.379675,28.542665000000003,28.187920000000002,28.446789000000003,24.050123000000003,5688000
2010-03-03,28.427612,28.705656,28.178331,28.389260999999998,24.00149,7441500
2010-03-04,28.245445,28.705656,28.178331,28.667305,24.236555,7651300
2010-03-05,28.715244000000002,29.338448,28.667305,29.280920000000002,24.755333,10930100
2010-03-08,29.127518,29.511026,28.954937,29.376799,24.836391,7754200
2010-03-09,29.280920000000002,29.472675,29.098753000000002,29.338448,24.803974,6406200
2010-03-10,29.415148,29.49185,29.137103999999997,29.271332,24.747225,9836100
2010-03-11,29.185043,29.482264,29.098753000000002,29.395972999999998,24.852601999999997,7982100
2010-03-12,29.520613,29.520613,29.194632000000002,29.280920000000002,24.755333,4635600
2010-03-15,29.185043,29.261745,28.801534999999998,29.204218,24.690485,6935200
2010-03-16,29.232983,29.961648999999998,29.185043,29.779482,25.17684,9283200
2010-03-17,29.750719,30.08629,29.702779999999997,29.91371,25.290323,6086000
2010-03-18,29.904123,30.162990999999998,29.798658000000003,29.875359999999997,25.2579,5648900
2010-03-19,29.952060999999997,30.335571,29.654842,29.952060999999997,25.322739000000002,14395400
2010-03-22,29.712367999999998,30.105465000000002,29.530201,29.990412,25.355164000000002,9018900
2010-03-23,30.143815999999998,30.143815999999998,29.769894,30.0,25.363277,6104600
2010-03-24,29.923298,30.067114,29.769894,29.961648999999998,25.330849,6792400
2010-03-25,30.172579,30.325983,29.904123,29.942474,25.314633999999998,8853800
2010-03-26,29.91371,30.42186,29.779482,30.201341999999997,25.533493,7234500
2010-03-29,30.335571,30.431448,30.124640000000003,30.258869,25.58213,6522200
2010-03-30,30.383509000000004,30.441035999999997,29.91371,30.095877,25.444329999999997,11298400
2010-03-31,30.038351000000002,30.134228000000004,29.654842,29.980825,25.347058999999998,7523800
2010-04-01,30.095877,30.239693,29.750719,30.115053000000003,25.460546,9531600
2010-04-05,30.076702,30.604027000000002,29.942474,30.584852,25.857727,7300000
2010-04-06,30.441035999999997,30.719079999999998,30.278044,30.671141,25.930677,6275600
2010-04-07,30.642378000000004,30.958772999999997,30.412271,30.767017,26.011744,12846900
2010-04-08,30.287632000000002,30.987534999999998,30.287632000000002,30.872482,26.100906,10182800
2010-04-09,30.997124,31.572388,30.805367999999998,31.284755999999998,26.449461,7752900
2010-04-12,31.428571999999996,31.428571999999996,31.093,31.35187,26.506201,5914600
2010-04-13,31.332695,31.581976,31.255993,31.418983,26.562944,7298200
2010-04-14,30.891659000000004,31.51486,30.690316999999997,31.51486,26.643998999999997,9164700
2010-04-15,31.294344,31.668264,31.255993,31.534036999999998,26.660213,7244600
